爬取时间,video_aid,标题,up_name,up_id,硬币数,弹幕数,点踩数,收藏数,点赞数,评论数,分享数,播放数
1676534208.6140492,821703531,【狂飙】⚡好听，就是好头！,球球特别大,40489639,6765,444,0,17392,115284,479,7505,1444510
1676534215.3678005,524191565,你的免疫系统，是怎么杀疯了的？,李白尼的猜想,1195284234,12081,2151,0,6742,41303,960,1137,352024
1676534226.1457915,309155426,可别眨眼，原神31角色秒杀深渊妙脆角,早早柚犯困,1722745313,30121,4685,0,30389,119092,1115,8772,691596
1676534237.888647,566799787,《明日方舟》EP - 春岚,明日方舟,161775300,15112,2922,0,9676,56879,2578,3613,441198
1676534249.5989156,949280355,帮我看看这页游是不是真原神！？,猹泡饭233,629825579,2766,482,0,5910,48203,455,3002,441744
1676534258.293073,479204635,这装备的稻草人竟然翻车了?,白菜炖香蕉,630721866,6372,549,0,6463,37562,1763,31657,800488
1676534270.0810742,736762421,神秘灾难肆虐，全球99%人类灭亡？经典末世片《我是传奇》揭秘,小片片说大片,10119428,2692,2400,0,2864,31450,773,419,644410
1676534281.8225267,436795477,英国真的有法律规定伦敦塔里必须有六只渡鸦吗？为什么？,小鹿绅士,406472610,2347,657,0,1870,12467,541,244,170497
1676534286.5819836,906789587,看看像我这样的螃蟹，都怎么诛灭神魔！！！,佐悠-Leisurely,262503053,13191,940,0,3867,74919,732,781,734171
1676534295.3447738,736844699,【原神3.4】极致单推人14：他们从不问意义是什么,中二之魂陈小屁,1695914496,13927,1529,0,5524,28713,578,2926,316511
1676534302.0514333,906791487,我不甘心“对不起，这辈子就这样吧”,嗷金宝很柔弱_,614428140,14190,990,0,4721,33395,2315,308,356702
1676534311.8020966,394304316,去渔排捕捞大黄鱼，在海上现捞现烤，小表妹说太好吃了,小文哥吃吃吃,476704454,7924,1930,0,2023,39252,712,515,468759
1676534320.5046313,479297669,暴力美学新典范！他为保朝鲜半岛，凭一己之力怒杀百余CIA特工,听wo姐说,367413928,3598,869,0,1252,7907,245,200,100811
1676534323.1923223,266642142,【王维MBTI】16人格被表白的表现| 情人节快乐 | 全员向动画,王维诗里的MBTI,3493079208168355,6428,4614,0,7284,27561,2175,6152,299675
1676534332.9429832,609273470,“春天十分美好，然而没有钱，真是倒霉。”,一观者也,10285240,3238,322,0,10784,14952,447,8636,257702
1676534337.6934936,821708227,9.98万起步，比亚迪秦PLUS油电同价！合资品牌的好日子真的到头了,一路向北BYD,15810618,18138,4718,0,5989,49864,7154,21640,1265688
1676534347.4285302,949199335,在做了两个月廉价劳动力后，大学牲回家愤然写下《要钱不要命》控诉现实，无奈录音条件受限，被迫DEMO,楊文JUN,214593529,17768,252,0,9434,32199,2048,3515,444102
1676534354.167384,224213421,“中国不能失去山东，就像西方不能失去耶路撒冷”,郑童童_,507249893,12107,889,0,21378,108341,566,884,753533
1676534360.9334693,736733229,up主做了一个假营销号，发给相亲相爱一家人，父母是什么反应？第二部来了！！,杨真直,547173382,8216,5389,0,18967,36149,1316,4770,872509
1676534371.6782212,864244832,偷塔，这才叫配合！,韩某卟信,1507777137,729,736,0,2925,38092,643,1006,823626
1676534377.4169664,266632583,都说我像《星期三》的女主角，真的像吗？,拉宏桑,11870568,5970,1362,0,2447,45429,719,803,326674
1676534386.1050987,394393096,【逃离塔科夫】逃离塔科夫纯纯的答辩！,两仪滚,183430,2117,667,0,558,5769,711,685,94438
1676534391.8122444,609352634,螳螂崩溃了！4个人4个控制挡不住苍蝇子？,随遇谦,217014305,2616,436,0,409,8052,264,228,115941
1676534417.5751674,524298828,本来还挺喜欢玩王者荣耀的……,金牌厨师岛主,276529300,34172,1539,0,20823,81596,3230,35450,974180
1676534427.300606,651561836,深圳街头！路人全场合唱《海贼王》主题曲，简直太感动了!!!,樱萍Apple,1723817,3217,588,0,1447,23284,381,228,282996
1676534432.0228946,524183261,网上26000一盒的九朝贡胶！自己在家做需要花多少钱？,南翔不爱吃饭,596842980,24474,1515,0,19964,80006,1283,631,1300504
1676534439.7200937,566678006,京海风云之高启兰传,金渐层烤猪,71596354,3211,532,0,3120,13482,309,2955,219075
1676534445.4861102,309065571,爆超小菲比五人组全员集齐，只不过菲菲的一雪竟被小呆呆拿去了！,青柠动画城,323248245,4116,1195,0,17809,78036,801,6730,1145245
1676534619.4715664,651637571,五种语言版《这世界那么多人》：晚风中闪过 几帧从前啊,TheMix多语种乐团,1836322665,6603,300,0,4060,15456,350,1467,257245
1676534627.1623075,351693766,【崩坏：星穹铁道】4月26公测入坑指南：玩法，优缺点，氪金性价比，角色强度梯队解说，帮你快速决定是否入坑！,小琨爱小蛊,50111839,9265,7211,0,6290,36182,7720,6319,650334
1676534638.8835313,566808645,认 爹 狂 魔 高 启 强,咆哮丶土拨鼠,28348490,4797,858,0,6564,26406,528,7507,379216
1676534645.5775301,481537085,他逃他追他插翅难飞，他跑他跳他生死难料，哈哈哈,赛格-,678881617,1942,844,0,7649,42382,402,5988,726882
1676534651.3197494,991702006,先来10串对付一口，等下饼好了再正式吃,我的样子平平无奇,3334179,6740,1536,0,6195,37896,663,2182,623049
1676534662.029738,224254619,偷偷带着男友复刻远古老照片，他会发现吗？？！,拿拿nah,520149726,10384,1981,0,3982,48825,645,2000,499674
1676534671.7768273,991740840,MC掉落物变成10000倍后,小橙子姐姐解说,35734399,6938,1834,0,37363,55043,454,264,788317
1676534681.5151052,394207301,爆肝72小时!“雷利红发现身顶上战争拯救艾斯路飞”,听说未来很美丶,94727122,4531,438,0,2264,7155,400,806,113177
1676534686.237299,436628747,【烂活电竞38】答应我，主队排名前十五的请划走，倒数第一也是第一！,烂活电竞,508215481,9705,4363,0,3395,43604,1353,3122,1053712
1676534695.9615076,224039209,这个视频能让你感受到，生活是幸福的,叶虎,411880020,18690,792,0,10829,120232,1131,3834,1239570
1676534705.671707,351678479,蛋仔派对最难地图百分之0的通关率，挑战成功,特种蛋专属,622832764,1903,1482,0,4798,21911,591,3620,363737
1676534714.4819813,436599332,《中国风rap》人人都笑小妖怪，人人都是小妖怪。,花町公馆,11099044,25986,314,0,21474,86837,548,2853,513151
1676534722.251502,266816095,美国真去过月球？登月背后的故事！从把人当烟花放到人类的一大步中间发生了什么？,酒痴东梦,11270116,1764,1455,0,1498,10287,1160,147,168803
1676534728.9863331,266797784,《 情 人 节 限 定 版 胡 桃 》,绫人太太啊,11131476,4217,394,0,3620,40289,699,1890,321342
1676534738.7369976,779267553,骨灰粉凌晨2点发来精神污染游戏，唤醒99.2%的玩家童年地狱！,NBzhuoc大,152389373,4332,633,0,2752,27024,320,134,191143
1676534744.4746087,864368234,【炉石骚套路 86】天地同寿！牧师离谱套路暴打外服！,夏布去,1985025,5436,832,0,1040,24919,427,242,266970
1676534752.1814582,906723303,老爸不在家，儿子无敌了，一个自热锅，两个菜，很开心,胖龙的小生活,649661652,9778,1877,0,2680,46251,939,433,956968
1676534761.8954916,694329372,顶级特工为救傻白甜女友，重出江湖，电影《机械师2》,摩斯神探,73528331,1648,870,0,7935,65545,223,469,517116
1676534767.6021554,906700883,没听过这首歌就不懂温柔,汪苏泷,1875245620,20347,2846,0,7792,33800,2083,3856,502587
1676534779.3256202,736936167,【明日方舟】“春分”DC-1~8平民全关卡低配攻略（含突袭）！操作轻松+语音详解的愉悦攻略！《明日方舟》|魔法Zc目录,魔法Zc目录,13164144,8840,1303,0,3767,24479,1136,865,384591
1676534804.0430098,694306028,九转女仆❗是故意的还是不小心的❓【LOVE LIVE！】,一马平川的妥妥,23085689,2595,544,0,4275,10885,413,531,134252
1676534805.730437,694207919,《山寨零食》,唐尼是个der,182481858,1731,391,0,10993,33074,329,243,1211234
1676534807.43368,906743485,这世上 还是好心人多啊,渣至旁的大神,11912355,5312,381,0,1394,27807,338,588,406549
1676534809.1215446,949320880,红警混战求来高手又是盘外招！后期排兵布阵看谁先沉不住气！,红警HBK08,1629347259,4694,1500,0,782,23501,478,158,293965
1676534812.8279393,991778017,被烤猪蹄惊艳到的日本媳妇：我回日本一定要开猪蹄店！！！,日本媳妇在山东农村,391329387,8506,1217,0,924,21372,793,695,272332
1676534822.6147947,694324154,4大生存姿态｜为什么有些人看起来普通，却人缘奇好？,彭春花本人,253537481,1524,358,0,3364,3738,211,382,71448
1676534825.364984,394328045,一线城市求职2023 | 双重视角 | 你有两个眼睛对吧,觅2,1238329219,3430,183,0,2590,30578,859,2468,299881
1676534834.1321855,479308892,楚钧：《真实复盘》WBG战胜JDG的秘密！Theshy的侥幸心理是什么？,楚钧艾克,277827884,17150,1269,0,3581,40563,2824,1128,644840
1676534843.87324,566669825,资本非要把美人熬老，才请她演女主，但大嫂的脸和演技没让人失望！,漫甜遍夜,32524358,426,276,0,1682,23446,357,116,477176
1676534849.6104,394292486,东晋与十六国（25）皇权重振（389-390年）,稚嫩的魔法师,1276787,4565,2551,0,1505,6856,524,239,87853
1676534855.316939,651697344,【emoji】狂 飙,呛了一口,2091771,5676,323,0,6102,24605,406,8969,376372
1676534862.0417316,266791451,“其实早就不顺路了，是我非要看能走到哪一步。”,白茶-峡谷摄影师,436152539,1368,201,0,1327,22988,625,610,257676
1676534869.7640576,821818130,干掉每位前任 ｜情人节必听小情歌,MrMiss刘恋杜凯,97099717,8464,421,0,4054,14282,654,3513,143686
1676534880.474247,821679469,1比1还原林娜琏《POP！》 时隔半年的大制作终于出来啦！天津摄影天花板 应该不会有人反驳吧～,小甜同學,414763823,19930,278,0,5779,56457,894,1020,370013
1676534891.2380154,436813660,（下集）红警小绿被航母袭击！天启想进来桥一断让你悬浮海面！,红警HBK08,1629347259,3940,1872,0,637,21533,624,106,319366
1676534899.0100322,651806101,终极解析《流浪地球2》无论虚实，我们的人一定会完成任务！,利维坦mY,7946432,17462,997,0,6031,37653,1142,1658,389376
1676534909.8448737,479348321,情人节带老公体验汉服，直男的拍照水平令人崩溃！,胡凯利_洞主,393671271,13598,3671,0,1574,16954,835,1306,208794
1676535089.8422236,524303981,创造历史！恭喜李培楠夺冠！这一路只有他知道有多难！请大家记住，他们是星际争霸职业选手,哎呀酋长本尊,97335574,3257,334,0,2177,55067,514,907,413845
1676535097.5333848,524301617,守候一个通宵记录一道家乡美食：沅陵猪脚粉,荷塘星星,593920494,3865,1066,0,434,9567,369,118,89872
1676535103.245608,309188264,32岁的我，一个人修复一台32岁的老东风卡车。 请祝我好运。,焊工大林子,57917170,6716,1339,0,4302,24738,1009,515,487344
1676535114.971513,566599229,打 工 人 现 状 ！,喵与茶,6421869,7556,261,0,10083,57994,799,7244,859274
1676535126.697133,609208349,联盟十年，感恩国服暖心策划,lol皮肤联盟,156968917,22867,1811,0,3883,47731,3572,7837,573785
1676535137.4416716,906508677,她的讣告，选择了一张彩色照片……,了不起De中国人,404194769,8595,2326,0,7423,122200,1407,616,983076
1676535147.2144015,566722387,史上最高回血,在下易某很细,254420382,8284,492,0,5103,82555,902,3202,1136614
1676535155.9868848,224187683,“他亲手杀了世上最爱他哥哥的人”,青厌君,2386794,13216,387,0,13919,29010,1023,4409,555803
1676535164.7561784,394351305,从头到脚都是人设！前练习生为你揭秘之男团如何“穿”出人设 ？,智命男孩,383674468,3015,2136,0,2841,17888,524,462,250801
1676535172.5898993,394161509,野 生 徐 江,知了解压萌物,1335713025,8267,1872,0,2831,67340,430,2013,607832
1676535178.3746474,821687526,人生很大一部分快乐 是给予。,曹大魁,1969444616,7514,325,0,2530,24058,474,834,154808
1676535184.1438522,949197954,诺手：我不爽都别玩了 我：你去送吧 看看你能不能让我输,LOL楠神李青,470840543,4558,935,0,2488,52863,4029,1880,806328
1676535194.876302,524159466,广东歌已死？无所谓，强哥会出手！B站陈奕迅×张颂文《不配爱你》,不是词神,1712395,11351,307,0,4814,15922,1415,2386,312470
1676535206.633541,224235069,专属详解版 | 显贵显质感的日常妆容~,程十安an,327750329,8505,806,0,23201,28653,649,1998,634181
1676535215.5275683,821847658,中式龙吟千层蜜枣酥震惊全场！芬兰家人被荷花酥枣花酥美到迷糊！眼花缭乱！新旗袍长衫拍照停不下来！,雨琪在芬兰,323024456,94540,7360,0,10530,135754,1580,1098,996181
1676535226.2830775,906789596,那些“不务正业”的明星们！大超狂肝游戏，连扎导电话都不接呀？,电影冷知识,145750219,750,851,0,4928,68761,365,409,955151
1676535230.033333,309189569,【张颂文/个人舔屏向 】听说你喜欢Daddy是吧 | 一次满足你所有需求,Sonia_Cheung,18327450,8164,2412,0,12207,20335,1548,2495,214647
1676535239.8152492,821626114,砍头+剥皮，真的有人觉得好看吗？深度解析「Schiaparelli夏帕瑞丽2023春夏高定秀场」,AHALOLO,353368172,12475,6949,0,4387,38344,1338,708,534648
1676535251.5506997,481610732,我们是动力火车，B站我们来了！,动力火车PowerStation,3493118479436623,30921,3918,0,5902,72458,4357,2150,989389
1676535262.3042586,479362928,【战双手书】含英 「良辰应何许」,哈米伦的弄笛者,11742550,22999,319,0,14108,41196,964,3975,164082
1676535272.027039,736632262,4J车厘子有多大？你买的车厘子缩水了吗？【慧小媛】,慧小媛,454780088,22362,2551,0,8153,141594,1396,1455,1207426
1676535283.7341585,736861121,告诉甲壳虫，我想吃鱼了,王者剑圣甲壳虫,256872101,636,271,0,187,14969,226,104,303268
1676535289.4252326,481776179,喜欢苹果+华为全家桶吗?我全送你!,伟嘉gaara616,311871090,13150,1508,0,5595,15149,2676,3104,425928
1676535300.1820776,779317782,【二胡+童声】火影忍者《五月雨》,老王哆来咪,588204480,3202,233,0,1499,4621,277,429,71714
1676535303.8898492,524020357,【定格动画】炎龙vs卡利斯,变成哔头,4470403,54320,934,0,27492,75861,2834,10376,819815
1676535316.6048174,906652765,徐忠硬核劝降,次级英雄娄不凡,77557766,3000,379,0,4703,27438,370,4146,463805
1676535324.329909,736663489,【明星大侦探RAP】满嘴顺口溜，你想考研啊？,董润祺,10977842,2411,194,0,3873,30535,290,546,221687
1676535329.0175438,651774661,俄罗斯人对流浪地球2观后感,迪玛老师,1058333170,1516,988,0,1362,18347,1317,153,311754
1676535340.7468696,821652087,【原神剧场】空的恋爱摇摆~！,哈米伦的弄笛者,11742550,37149,1643,0,42485,93669,1280,9473,558731
1676535350.462909,481872825,热火山矿物温泉砂按摩 泰国探店,施利TV,395421158,2859,1200,0,1312,9587,993,579,175648
1676535360.2514355,609142289,玩1年半一抽都没有，全四星最高1命，教练：我想满星！,时雨ioo,27717502,8794,4290,0,3404,59354,2055,5539,958769
1676535370.0520225,436874888,那可是我，最值得拿出来的英雄啊。,王者荣耀听安,430044260,1304,320,0,2241,44297,1294,703,538892
1676535376.8870313,481731313,警用无人机的网枪，究竟有多厉害？,森纳映画,1724598,13120,3984,0,6543,52605,1382,1822,495975
1676535388.6286392,309293547,你离爱情只差一句骚话，教你正确使用爱情骚话,天真的和感伤的小说家,314521322,8700,2517,0,4674,17655,1290,3766,181920
1676535397.3851862,481796656,【超级小桀】我一分钱都不敢拿了,超级小桀的日常,29440965,3005,510,0,986,16196,266,196,245141
1676535401.1230354,479318690,【明日方舟】“春分”DC-1~8摆完挂机全关卡攻略！操作轻松+语音详解的愉悦攻略！《明日方舟》|魔法Zc目录,魔法Zc目录,13164144,10731,1074,0,4897,25448,1051,587,576872
1676535410.8659086,394073653,方寸之间 尽显威仪！随身版【千手观音殿】创作过程,一个会拍视频的木匠,315822142,5482,276,0,3040,9691,593,1065,269380
1676535418.572776,949224792,在法国赶海，冬季海鲜个大肥美，龙虾海鳗烧菜宴请友人,Yooupi食途,452412746,12839,3683,0,2772,45916,1033,1082,766050
1676535428.2831557,224255289,从双非到清北博士，七年感情，互相拖累也互相成就？,糖果果的未来要发光,20826656,4026,896,0,1768,11069,695,1601,197720
1676535433.984228,481837971,河南方言自带喜感，当年火遍大巴车的小成本爆笑喜剧《不是闹着玩的》,散装官人,40545158,5286,1030,0,2074,11967,499,429,230244
1676535440.7064412,524374997,【阿斗】法国影帝出演，20万人打出8.1分，看完差点笑出内伤！经典喜剧《你丫闭嘴》,阿斗归来了,21837784,6240,2378,0,7014,38764,823,1087,770159
1676535450.4633877,309183725,万里挑一的超大法国蓝龙虾，跟顶级和牛搭配，一口入魂,小文哥吃吃吃,476704454,6939,2121,0,2070,48547,714,717,735528
1676535460.1889393,566799549,这是早期喜灰的另一部神作羊羊运动会，懒羊羊直接封神！,青柠动画城,323248245,1345,648,0,1157,18092,573,530,295923
1676535465.9422283,566840251,【短的发布会】流浪地球2彩蛋！ROG笔记本幕后故事竟引郭导沉思？,短的发布会,287795639,967,635,0,827,19982,506,663,268460
1676535474.6506095,949131024,180抽7只夜兰直接满命，凭什么啊！？,靖菌命,4059920,1903,1587,0,1482,20169,1514,7739,313083
1676535486.37594,821737487,《无    铲    阶    级》,高叟jyw,490607194,1017,1078,0,2688,33023,127,654,438615
1676535490.0793204,609354626,低分磨炼意志，边野6分钟送5个疯狂甩锅嘴硬怪我中单？,全自动手花式,177309171,6157,566,0,2058,33054,1364,971,230222
1676535499.7905009,266821857,「3D裸眼X深海 」用裸眼3D技术，带你感受深海的惊艳 【横屏观看效果更佳】,南屿54,377992865,3033,569,0,3183,10698,417,774,96040
1676535505.4847693,351633851,单车独闯黑龙江，轮胎报废跑了两个县城也没买到，摸黑在路边雪地露营,徐云流浪中国,697166795,57433,11418,0,5678,83563,4579,2316,1093881
1676535516.2257855,821843236,打卡杭州超火土豆牛腩饭+白切猪猪，超惊艳小店！人均20r便宜又好吃！,章余飞不是章鱼飞,364888155,2297,845,0,900,13460,215,644,193444
1676535520.9813626,479276330,百年老店保留食物原本的味道,王师傅和小毛毛,452606628,20722,5962,0,4764,55817,2517,3237,753352
1676535533.7539203,394254468,东北版怪奇物语，上山就完事了！,刘哔电影,27218150,1197,1021,0,1869,13078,233,757,301991
1676535538.5232518,266742064,我找到了中国最像流浪地球的地方！,期末77,10534933,14714,2243,0,10270,33495,667,5408,608160
1676535548.3051677,394293657,婚后坦白局！她说一开始没想和我结婚……,李白给__,1665610509,8076,1722,0,2471,36882,816,2073,453792
1676535557.0745764,991764343,情人节对唱！《Love yourself》,朝烟今天唱歌了没,324529831,2741,255,0,1960,13801,448,444,184565
1676535564.7971826,864057062,哎…真不该看狂飙！,进击的金厂长,321422126,13250,389,0,4608,66654,477,935,727714
1676535572.5696676,779170220,德国公婆出征东北烧烤店！疯狂撸串吓坏服务员！超多素串婆婆狂喜！,德国陶渊明,7327911,22744,2747,0,3154,47727,929,405,637327
1676535584.3143506,224242432,《流浪2》海外受捧背后：国产电影要上位，为何科幻片是最大杀招？【电影棱镜6】,两抖云,340330764,7076,3407,0,3568,24423,1417,697,399262
1676535765.5115867,566868572,【D.N.A音乐联盟】「Cypher」MV,地恩音乐,1610181396,36505,10268,0,15250,37332,5922,14280,386291
1676535775.2218826,266776898,英国人第一次吹笛子，原来不是直接往里吹气啊,JoeCreator,1395043421,7031,1310,0,867,16059,470,116,203371
1676535780.912975,266788725,情人节的情侣，真该死啊！,三十六贱笑,90361813,16739,2021,0,20171,99322,1473,12916,944312
1676535790.6243334,694316944,探秘日本神秘中古店！花5W日元能够买到什么好东西！,飞社长,11100920,6953,2334,0,1462,30944,506,381,350744
1676535796.3350012,609040461,没事儿别在海边许愿，万一它就实现了呢,凤梨罐头up,1352492800,6242,1359,0,25018,222853,1703,7168,1896880
1676535804.0441065,906516138,【阿斗】真菌病毒席卷全球，小镇最强生存达人，徒手自制末日堡垒！《最后生还者》3-4集,阿斗归来了,21837784,14027,6106,0,3586,45013,1301,1203,793217
1676535813.7700868,906850697,【AI.Quin】富士山下【AI翻唱】,一颗虚拟土豆,789353,1724,300,0,1314,2817,443,2938,75896
1676535821.4620683,394151659,这就是你们要看的叶罗丽？有点东西啊！,丸子叨叨叨,452309333,5984,863,0,2330,21619,726,233,207247
1676535830.1875165,821800629,【战双武器制作】宿命的囚笼，由我斩断！！！露西亚·深红囚影专武——封刃太刀·夜煌1：1模型还原制作,油菜挖,312749249,6141,345,0,3030,12136,543,800,94243
1676535836.894107,436857856,有你在身边,伍条条呀,14061249,5424,192,0,1306,18812,362,443,210976
1676535843.63203,566832939,【Minecraft】从零构建幻想世界-第1集-鱼面村道路建设&城市规划,低龄频道,3493082163054896,3685,217,0,4304,8409,587,301,109517
1676535850.3855774,651540388,"【坦白】为什么我专做""骗小白""的碎片式健身训练",欧阳春晓Aurora,493570956,22767,1985,0,32209,238183,2300,1388,1790901
1676535861.099717,394340123,【STAYC】‘Teddy Bear’ MV,STAYC_official,1046238272,5626,823,0,3419,11802,1204,3615,109991
1676535870.9033556,479232533,❤️坤坤这么可爱真是抱歉捏🐔,浪迹天涯的小光,140415743,4751,614,0,10257,26752,372,4300,151535
1676535876.6101077,436833449,150网购10斤牛窝骨，看着丑吃着香，大口啃肉，真过瘾！,胖龙的小生活,649661652,3100,996,0,579,18446,558,363,379532
1676535882.301107,736831651,隋卞一做 |分…分子锅包肉？,隋卞做,3493079591946694,5510,1285,0,2809,22465,613,556,419992
1676535887.9941509,309314062,和姐妹打卡《狂飙》里的猪脚面！配上一碗炸串拌饭，直接品味强哥人生～,方芳的快乐生活,649019192,10514,2498,0,2245,38186,982,1488,659889
1676535897.6909115,906628503,58级只练喜欢，阵容刚需角色也不练，凸出一个专一！,时雨ioo,27717502,1440,2954,0,1971,37918,1994,2707,752208
1676535909.3977284,991824415,⚡️鸥 你 太 美⚡️【流浪地球/马兆海鸥】,纳扣Nako,79070635,1139,388,0,2263,14470,385,2527,214597
1676535916.1582227,949317978,日本媳妇被山东大集的物价惊到：四个菜才35？？？,日本媳妇在山东农村,391329387,2596,1256,0,271,10830,781,146,147594
1676535923.9760587,524358994,我永远相信，我是这个世界上独一无二的小美女,cheems小电影,1686807946,13076,895,0,27796,88337,1206,7504,540305
1676535930.7640064,736763529,一年没登录的百大up主会受到多少奇怪的私信？,纳豆奶奶,6574487,5920,1936,0,1722,29981,556,321,420750
1676535940.4865363,991839332,我不补位都不救人是吧？,RECOLO,1540514691,2658,1149,0,1603,21331,800,451,193277
1676535948.2059555,566819049,回南天要走了！情人节寒潮深入南方多省，南半球山火暴雨开始狂飙,中气爱,547072854,1410,918,0,576,20878,1165,1190,276538
1676535957.9445896,309340362,为了迎接三个月后的王国之泪而努力训练的自律林克,RainALLNight_S,543838286,3203,211,0,1339,6203,311,661,98085
1676535962.6511624,224305185,成功人士都变态？解码比尔盖茨观后感！,网不红萌叔Joey,42870908,11508,3720,0,3945,28111,1084,382,246166
1676535972.3993042,694227230,以 弱 胜 强,敲萌豹风党,20669779,1051,795,0,7730,39115,259,316,379077
1676535978.1060295,566657057,朋友过年问我借10万块钱，我为什么没借？！,啊吗粽,7552204,17825,2782,0,6352,83958,1519,3256,784020
1676535987.8441331,436862690,60级武器个个拉满，角色好感度10级就算毕业，不刷圣遗物，看的血压上来了,时雨ioo,27717502,1973,5623,0,1789,33149,1905,2507,584629
1676535996.554155,566731230,九品芝麻官现代版，还好有个舍命抵抗全省保护伞的好警察,记得英雄,535140683,6649,2259,0,5450,49182,1042,925,407953
1676536004.2597542,736338423,[STATION] LAY《独角戏 (Monodrama)》MV,SMTOWN,3493085782739496,7674,2582,0,3279,15605,2610,1261,138856
1676536013.9782639,394297064,辞职 进藏,我行你更行,6071049,5259,279,0,1677,44950,591,2145,492512
1676536020.7162232,906856486,用九转大肠的方式打开观网,皮卡丘的莫拉,1482389,1913,679,0,879,19566,422,397,200397
1676536026.506896,309161090,“即便所有人都不看好你， 也不要放弃创造奇迹的机会！”,补云Cut,3493133874628787,5925,267,0,24034,96509,609,649,664935
1676536031.2613318,266869658,绵阳市Vlog，100元买7家路边摊小吃，每种都好吃，今天吃过瘾了,李一生L,261246707,22256,1438,0,2390,19541,1028,660,141458
1676536039.0179062,609235786,光速飞船一直开下去，会到哪里？,上将王司徒,1271916102,2737,1478,0,5114,69407,1380,545,669836
1676536047.7896714,266633227,《柯南》暴力手法，一招便把人挂在塔尖上！,他说电影,1524554405,3147,794,0,11202,103371,435,1664,1287773
1676536055.5900502,694279733,俄罗斯媳妇到中国批发市场扫货 直呼太便宜了要回俄罗斯开店!,贝加尔阿楠,542507083,2555,1436,0,623,20358,781,159,348224
1676536065.3618903,309258850,老板娘带大厨学习大肠灌肉，没想到这菜需要提前一天预定，白跑一趟，然后就回来为难大厨,大嘴儿美食挠儿哥,432044872,1398,773,0,713,28824,900,203,507821
1676536074.2250118,524270320,「糟糕，心动的感觉」| 牛奶咖啡·仙羽 x 某幻君 合作单曲 pv,仙羽kiki,7380742,29865,62,0,17458,55884,4688,8637,331746
1676536081.9662561,479306938,傲娇是什么？有没有人科普一下（doge,矮乐多Aliga,259333,2144,426,0,2111,10272,388,216,76603
1676536089.7224834,224125640,没房没车没彩礼我们订婚啦～,做PPT不如烤羊肉串,651379046,9650,408,0,1278,7419,1306,793,150861
1676536099.511862,351635274,“他是从莽村那种穷山恶水里长出来的青松啊”|李响,桑患,2128195923,4960,518,0,7921,30463,774,1479,405124
1676536107.237747,693956409,网友让我找一首消失的儿歌《多么美》，很像《布拉格广场》？,瞎问虾猜丶,646732586,3730,830,0,6507,52027,2482,339,613599
1676536118.9476864,651861790,你连让我拿出元素力的实力都没有，更别说踏入马斯克礁 —— 只荧,莫娜摸鱼专用,25048847,866,344,0,2341,19392,771,2140,311782
1676536126.7168808,779386916,【星际老男孩】谐星语录之追梦人,星际老男孩,9717562,3803,717,0,1222,9461,481,957,160829
1676536129.420363,566661178,"昨晚挣了663，代驾过程中还捡了一部全新的苹果14PRO MAX,听说这手机9000多，怎么办？#vlog日常 #万万没想到 #记录真实生活 #代驾",大朋驾到,3493115826538900,3150,315,0,1047,43448,1330,128,759980
1676536138.2490885,394292071,“爱情也许是我们从短暂急促的一生当中可能得到的最好礼物，最慷慨的馈赠。”【戴锦华】,戴锦华讲电影,1424556475,2871,789,0,3252,7664,601,2169,146599
1676536143.968228,351736437,鹿晗献唱《中国乒乓》主题曲！温柔有力后劲好大！,鹿晗工作室LuhanStudio,394444762,12280,1586,0,4874,15309,2072,1773,127172
1676536154.6918955,566710183,“有些鸟儿 是注定关不住的”,千秋燃剪,67688108,14568,333,0,25880,101550,577,1164,881282
1676536160.4268436,694325186,STAYC最新回归曲Teddy Bear MV+首舞台公开,pcyxjy,16720403,746,929,0,2245,10377,2214,2156,211062
1676536171.1500285,566636375,小品《我是郭帆 V我50拍球3》,胡基森,67527408,9862,729,0,8372,54431,941,6646,482288
1676536180.9531498,394138417,来云南是肯定要逛菜市场的，有很多不认识的瓜果蔬菜，新鲜又可爱。但逛视频里的“菜市场”更得劲，这里聚集了田间地头的一年四季。【滇西小哥】,滇西小哥,101229184,8265,1098,0,2723,31245,1073,2944,462478
1676536192.8225396,394165672,【古琴】Young and Beautiful,闪电11号,8815244,7319,152,0,8396,13446,965,1579,141160
1676536204.578742,351663552,【宝藏演员07】张颂文最好的，还不是演技,切片计划,624052719,19736,2435,0,8316,31989,927,2670,366333
1676536215.3546934,651857404,过节，吃顿好的,--小卢同学--,403366542,2460,556,0,793,28876,357,377,280269
1676536220.1518862,524328370,【地球OL】无赖重甲的各种死亡布娃娃动作参考,龟点酱,1918115,5800,189,0,2637,22952,236,87,156836
1676536224.905197,479125870,高中语文诗歌鉴赏，抓住得分点，满分很简单丨国家玮-高考语文,国家玮-开明致学,485578465,2161,1798,0,12203,45037,681,1118,614740
1676536234.6759787,394068643,古猫丨吃席啦！全面解读中国35000年墓葬史,古猫丨陪你去看博物馆,1163356598,2210,266,0,6645,32859,301,421,288425
1676536239.476453,266665689,“花儿为什么那样红？”,迷鹿鲸剪,1359618914,38741,2029,0,43584,297857,1280,2025,1150322
1676536249.3422368,694268794,试吃康师傅30周年限定礼盒，5盒泡面188元！太没诚意了,吃货小伟V,288711073,2616,802,0,668,12621,404,160,203024
