爬取时间,video_aid,标题,up_name,up_id,硬币数,弹幕数,点踩数,收藏数,点赞数,评论数,分享数,播放数
1676606236.5098968,609168357,“阳转阴”别大意，出现这4种症状需立即就医！别把自己拖成重症,李医生课堂,1150523250,1,0,0,1,3,0,1,65
1676606238.7067952,566602318,【弱电智能化小知识点】门禁防护等级规范注意要点,云端教育培训机构,674676804,2,0,0,0,3,1,0,34
1676606239.8898554,479195875,便秘的人，这些食物会让排便“难上加难”，不妨换成这些食物试试,段吉强医生,2111278209,2,0,0,2,5,0,2,107
1676606243.1027708,394131816,今日word小课堂：批量生成邀请函,芯位教育,487433404,0,0,0,0,0,0,1,10
1676606243.2748895,351451788,【美容院】留客用什么产品？,李华道远美业,452072944,0,0,0,0,0,0,0,6
1676606245.4537554,351746055,3 过程审核的定义和目的 VDA6.3过程审核 汽车行业质量管理,质量管理之行,1189748259,0,0,0,1,1,0,0,25
1676606248.670719,609030724,【淘宝运营】淘宝店铺运营技巧-淘宝高阶运营必看干货：如何系统打造电商爆款思路？,电商杰伦,595418334,0,0,0,1,2,0,0,28
1676606251.8820279,779245068,2 修订说明 VDA6.3过程审核 汽车行业质量管理,质量管理之行,1189748259,0,0,0,3,3,0,1,46
1676606253.099344,609177113,第七讲 报警设计中声光警报器及消防应急广播的设置要求及实操练习,甲乙丙消防设计,2103205110,2,0,0,5,1,0,0,98
1676606255.2780788,906659019,服装原型制版打板：圆领纸样设计,制版这里就能学会,457158807,0,0,0,0,0,0,1,18
1676606257.4612448,651648848,8年自由撰稿经验｜写作变现路径分享,写作教练齐齐妈,377860098,0,0,0,2,2,0,0,42
1676606258.6097517,566715114,看牛人任正非，如何惩罚美国与加拿大,评说财经,3461570633927180,0,0,0,0,4,0,0,123
1676606261.815403,991672318,金贵的关系 曲曲示范 如何回复男生,梦回千禧吃巧克力,34239345,16,1,0,500,318,11,35,5310
1676606262.9912255,266638814,【弱电智能化】安防视频监控系统设计安装知识,弱电智能化设计施工,1709376534,6,0,0,56,24,5,7,671
1676606265.2188654,479233160,arcgis加载谷歌影像,无人机航测诊所,1751993580,8,1,0,14,10,7,0,218
1676606269.4343138,266689593,教师招考当中容易被忽略的岗位，你知道吗？,学赞教育,673320614,0,0,0,1,0,0,0,157
1676606273.6431127,479200820,饭前15分钟，山东常识省情不用愁2-1,隔壁晨小豆,568388384,36,57,0,109,72,17,8,2160
1676606276.8521538,694092124,拼多多保姆级起店玩法，投入低风险小，快速超越同行流量,多多学堂妞妞,591228444,2,0,0,3,1,2,0,26
1676606279.047949,651476849,淘宝运营新手常见误区-淘宝店铺运营需要哪些数据？如何分析？,暴走萝莉one,481703847,0,0,0,1,0,0,0,15
1676606280.2050622,609143744,强者制定规则，弱者讨论公平,要努力的兜兜,3493104944417021,0,0,0,0,2,0,0,44
1676606282.393055,906627436,国家税务总局公告 2021年第20号（小规模纳税人增值税申报主表）,财税优选,1142342903,0,0,0,0,0,0,0,12
1676606284.589071,524219087,国家税务总局公告 2021年第20号（小规模纳税人服务、不动产和无形资产扣除项目明细）,财税优选,1142342903,0,0,0,1,1,0,0,10
1676606285.7492435,266712824,国家税务总局公告 2021年第20号（小规模纳税人附加税费情况表）,财税优选,1142342903,0,0,0,0,0,0,0,12
1676606287.9977164,224190123,0212PPT模板：喜庆晚会第002,贝比图文PPT,1985523680,0,0,0,0,0,0,0,2
1676606289.1489055,651732000,张雪峰，油水很大  前途无量。,张雪峰新人,1240188952,0,22,0,18,59,1,5,3636
1676606291.3259742,948606198,【摄影师IP营】副业摄影不自信 解答摄影初期的共性问题,蔡汶川,171829574,1,0,0,4,5,0,0,94
1676606292.4821422,906723674,剪辑师接单渠道｜2.0干货get✅,剪辑师李木木,1903247485,23,0,0,165,105,11,5,3512
1676606295.7826793,736558811,有限空间生产安全事故典型案例警示,生产安全管理网,435800723,1,0,0,3,4,1,1,141
1676606296.9358168,694146568,《向上管理的艺术》：职场必修第一课，如何构建和谐的上下级关系？,麻瓜读书,3493074948851914,0,0,0,20,10,1,7,129
1676606301.159714,609224568,085-086 设置输入数据前的提示信息、设置数据输入错误的警告信息,JoJozdq,18903071,0,0,0,0,0,0,1,0
1676606301.3188667,481634652,热电厂IG541火灾报警试验放气勿入故障处理,bili_89821385903,689649921,0,0,0,0,3,0,0,52
1676606303.523766,351175925,买手究竟是做什么的,时尚商品管理,1189538851,0,0,0,0,0,0,0,8
1676606305.7286675,566723770,什么样的人适合做音频主播？,圆心格格,402859670,0,0,0,0,2,0,0,68
1676606310.0136213,906700737,每日即兴英文演讲Have you ever had a time when you worked hard and loved every minute,英文演讲爱好者Scott,508695150,7,1,0,2,36,6,2,477
1676606312.2205439,436647925,不谈审核员考试和注册，周末闲聊，一不小心聊的沉重了，晚上就是容易想太多，容易emo,审核员_路修远,3493092059515478,1,0,0,0,2,4,1,96
1676606316.5804405,821697794,中会《经济法》每日一练第647天，简答（3-2）丁公司是否应当向庚公司承担票据责任,老冯讲会计,602727723,0,0,0,0,3,0,0,18
1676606317.748488,566701209,如何打造五星级全装修住宅——起居室和餐厅？,装修评测忠莉姐,3461566085204326,0,0,0,0,0,0,0,9
1676606320.9453006,566490033,批量每隔一列插入一个空白列,大表姐Vivian_Wang,476198989,2,0,0,2,2,0,0,50
1676606322.1545093,351699955,工程造价审计与竣工审计有何不同？从四个方面带你去对比了解！,造价分享,1922966701,0,0,0,14,5,1,0,142
1676606323.3234537,224148367,008-2  模块7 测量系统分析要求—通用汽车BIQS,质量人Wig老师,2052912825,0,0,0,0,0,0,0,22
1676606326.5154135,524163059,《淘宝运营》错放类目玩法！规避竞争对手，出奇制胜！淘宝运营|电商运营|淘宝运营新手|淘宝运营实操|淘宝开店|店铺运营|开网店|,小A做淘宝,1162959211,0,0,0,1,0,1,0,42
1676606328.7062838,479216006,张雪峰，这姑娘差点把我气的，气喘不过来。,张雪峰新人,1240188952,0,3,0,25,113,6,2,8310
1676606331.914184,609188859,张雪峰，本科护理毕业直接成为科长。,张雪峰新人,1240188952,0,0,0,4,16,0,0,1428
1676606334.0971751,949162052,纸质印章转电子印章你学会了吗,三秒Excel,1771958101,0,0,0,11,4,0,4,120
1676606335.2596173,948521816,【Java进阶开发实战】1522_Serializable与对象IO操作,B站Java自学联盟,477182433,0,0,0,1,0,0,0,95
1676606336.4410486,821462366,城府深的人怎么提升职加薪#职场 #认知 #格局 #眼界 #人性 #高情商社交 #生存法则 #心计谋略 #商业思维,隋时变现,3493122185103405,0,0,0,2,3,1,1,92
1676606337.612022,779213250,不给劳动合同,我问劳动法,130574397,1,0,0,0,17,4,1,185
1676606339.7908273,651559467,城府深的人怎么谈酒桌生意三板斧,老隋的私房生意经,3493084337801862,0,0,0,2,2,1,0,106
1676606341.995016,609152418,D26 表达不清楚，说话逻辑差，说话啰嗦，请进！,小口才_Will教练,3493079621306996,14,1,0,144,174,5,4,3616
1676606344.1847377,309196640,注册公司的五大误区,whjinyou,2116823778,0,0,0,0,0,0,1,27
1676606347.3978753,224228367,【cf主播鹅鸭杀】绝迹刺客狼喜欢回头出刀被顺爆带走,千金男友,91702754,0,0,0,0,4,2,0,247
1676606352.5996516,393670908,靠文档复制，月入过万，简单好上手。,与天网创,3493075942901795,0,0,0,1,1,0,0,23
1676606354.8015013,694173172,张雪峰，考研新思路，轻松帮你上985。,张雪峰新人,1240188952,0,0,0,3,2,0,1,193
1676606356.994032,481668499,【cf主播鹅鸭杀】绝迹隐身狼三杀鸽子渔翁得利,千金男友,91702754,0,0,0,1,8,1,1,393
1676606358.181858,906662698,Power Pivot/DAX 全球最受欢迎付费课程 16.5 年滚动累积销售额 10天滚动累积销售额 DATEINPERIOD,Ms_Excel,157217921,9,1,0,7,22,5,1,150
1676606360.365616,479157251,【cf主播鹅鸭杀】绝技石头跳狼面杀嚣张拖鸡腿,千金男友,91702754,1,0,0,5,18,1,0,1111
1676606362.5846777,524244130,【cf主播鹅鸭杀】绝迹王者炸弹狼 三狼被点爆破全场,千金男友,91702754,2,0,0,0,8,2,1,895
1676606365.78618,906712183,2023年安全第一课 安全意识提升及隐患排查全员必修课落实篇,小安18911069753,3493113683249336,0,0,0,0,0,0,0,13
1676606369.9878585,694121717,【2023.2.9长春基层专干面试】有人说社区工作都是繁琐的小事，不适合年轻人发展。对此，你怎么看?,上岸助力车,351998442,2,0,0,12,13,1,2,366
1676606372.2255752,351505147,ps风景人物溶图视频：环境颜色逆光人像修图镜头光晕效果,IT部落窝教育,61392390,2,0,0,1,4,0,0,22
1676606374.3875172,481675486,自2023年3月1日起，这三笔工伤赔偿要注意了！,无忧工伤说,35518100,0,0,0,0,0,0,1,62
1676606375.5253816,949200476,劳动仲裁赢了！仲裁经验分享！被拖欠工资怎么办？劳动仲裁很简单！！纯干货！,小脸一红爱学习,18656545,26,4,0,50,31,19,3,739
1676606382.697273,821634455,康复理疗师证书，您真的了解吗？,考试知识官,1902889367,0,0,0,1,4,2,2,85
1676606385.8521495,524126345,没有医师资格证的人看过来，“小中医师”了解一下,考试知识官,1902889367,0,0,0,6,7,2,2,166
1676606390.0761058,694125204,2022-12-13 131643(1),空白啦啦0,479935619,0,0,0,0,0,0,0,3
1676606394.295157,351696963,盆景制作入门视（频-教）程-盘景创作技艺_,bili_79986472416,3493116241775404,4,0,0,1,3,0,2,24
1676606396.422259,351663127,要警惕随波逐流的生活状态,王盐Charles,17088581,30,0,0,51,67,9,11,910
1676606413.969482,609172908,04.第3节产品质量法,资料vBIGZ7620,3493094211193549,0,0,0,1,0,0,1,12
1676606419.3836222,224132586,南方全站仪后方（交-会）法视频-在线收看,bili_79986472416,3493116241775404,0,0,0,0,0,0,1,3
1676606421.7219613,224211729,库存自动结算系统,Excel大神在此,300008130,1,0,0,4,2,0,1,63
1676606425.0485573,694165737,寻找100位内行人对谈：各行各业360行行行出状元职场座谈会职场技能82-1,菜气花猪,1250895683,0,0,0,0,0,0,0,1062
1676606427.3804545,906746550,寻找100位内行人对谈：各行各业360行行行出状元职场座谈会职场技能12-1,大郎二郎,2002555078,0,0,0,0,0,0,0,1061
1676606430.7152314,991682277,寻找100位内行人对谈：各行各业360行行行出状元职场座谈会职场技能68-1,咦摁舞,1089911079,0,0,0,0,0,0,0,1065
1676606434.0924666,394246079,收集资料又杂又乱还要一个个重命名？批量整理和重命名工具几步解除烦恼，几分钟搞定几十几百份各类文件，末尾更有看账神器,贤外之鹰财经世界,519339198,0,0,0,7,4,3,1,119
1676606437.4702804,394225609,寻找100位内行人对谈：各行各业360行行行出状元职场座谈会职场技能66-1,懿誒,1751901423,0,0,0,0,0,0,0,1056
1676606440.8284163,651693272,寻找100位内行人对谈：各行各业360行行行出状元职场座谈会职场技能13-1,三颗小小宝,1611125444,0,0,0,0,0,0,0,1051
1676606473.4123845,524225086,南方全站仪使用（方-法）视频教程：全站仪道路施工放样：,bili_79986472416,3493116241775404,2,1,0,3,3,0,0,34
1676606475.7464545,394159001,牛坤《交流为王》口语系统班极简英语,小小心心一起去,3493131607608002,0,0,0,0,0,0,0,4
1676606478.1075542,736672947,ChatGPT傻瓜式教程：Excel白痴如何使用ChatGPT操作表格,GPA不上4不改网名,280594752,16,2,0,183,66,21,37,4044
1676606481.4385183,266667626,德国双元制职业培训方向三十四-牙医助理,德工坊双元制职教,1003180157,1,0,0,3,3,2,0,69
1676606485.7925026,949176538,职场幸福感MAX的秘诀，竟然来《自被讨厌的勇气》,Elson番薯,523542068,2,3,0,4,7,6,1,83
1676606489.1353698,609179004,CISSP-6安全评估与测评-6.5管理评审、总结、快速提示,番茄炒皮蛋加臭豆腐,1843352850,0,0,0,1,5,2,4,167
1676606491.4643812,949128623,放弃律师行业成为保险业大佬，换成你会怎么选？,港险避雷针,1875589295,2,0,0,2,3,0,4,145
1676606494.8389218,481632674,2023河北三支一扶网课 真题 备考 课程 怎么样 考什么 支教 网课,蠢蛋二哈啊,3493134950468375,0,0,0,0,0,1,0,139
1676606498.2128963,524246401,2.12 排列五\三 规律参考预测,排列五课堂,3493121186859603,0,1,0,6,12,2,2,441
1676606501.5724618,779128935,从设计院裸辞后悔了！,工程资质加盟红哥,477009639,0,0,0,3,10,2,0,585
1676606503.9474666,864185377,南方cass使用视（频教-）程全集-标清,bili_79986472416,3493116241775404,0,0,0,1,2,0,0,15
1676606507.3180988,436265315,凌晨4点睡觉，早上8点起床。连着一个星期看能坚持吗？坚持不了别报美术！别报设计！别报建筑！视频最后2分钟有“彩蛋”#高考 #升学规划 #志愿填报 #教育 #专业,-Wiggins,353718160,0,0,0,2,2,0,1,119
1676606509.6052122,224224705,02.第1节【石料】,资料vBIGZ7620,3493094211193549,0,0,0,0,0,0,0,24
1676606510.9030416,394216489,面试题目 名言警句有人说，不幸是所没人报考的大学，但它年年招生，能毕业的都是强者。请谈谈你对这句话的理解和看法。,申论面试培训陈超,277587592,0,0,0,0,0,0,0,15
1676606514.2059252,949208253,检验人｜面对形态学如何快速吸纳经验，内化为自己所用？,检验阿凡哒,2086740596,6,0,0,5,8,1,0,135
1676606517.5376422,779213712,高薪的算法工程师的我，为什么转行做产品经理？【产品经理分享】,大攀Pandar,332980188,12,4,0,15,23,8,2,1052
1676606521.3222115,821735896,【《参谋助手论——为首长服务的艺术》】试问舔领导可否舔得铁骨铮铮？,从此心安,1436944,5,4,0,9,8,5,2,101
1676606525.635782,566746732,遭了 ，又遇到仪器故障，实验受阻了,检验阿凡哒,2086740596,2,0,0,0,4,2,0,72
1676606527.939651,651723158,P10 西门子200SMART字符串指令讲解,PLC自动化项目,1233834760,0,0,0,6,2,2,0,97
1676606530.260434,609133031,在B站听歌赚钱，昨天赚了1200+！适合不爱社交的人!零门槛人人可做。,lifetime_lift,3493107744115217,0,0,0,1,0,3,2,32
1676606533.5723803,864215784,在B站听歌赚钱，昨天赚了1200+！适合不爱社交的人!零门槛人人可做。,不能说的秘密al,3493107742017959,0,0,0,0,0,1,0,38
1676606536.8905218,479221406,在B站听歌赚钱，昨天赚了1200+！适合不爱社交的人!零门槛人人可做。,全兰波河铭Kl,3493107582634828,0,0,0,0,0,1,1,13
1676606542.205447,694141892,看看这些被同事喷的JS代码风格02,我们一起学前端,329245232,6,4,0,32,21,12,3,1224
1676606542.4973674,566708090,ChatGPT教你成为文案高手提升10倍效率：解决白领工作中的文案痛点！,dreamwillcoming,385236524,0,0,0,9,2,0,1,213
1676606544.8374348,864132738,PPT切换效果“棋盘”与倒计时动画,玩赚Office,49498811,0,0,0,0,0,0,1,32
1676606546.913319,779230310,德鲁克《卓有成效的管理者》要事优先,数字化拓荒者,660289711,0,0,0,1,0,0,0,8
1676606549.2203639,906709447,很省钱的美国生存指南：美国社会安全号（SSN）是什么？怎么申请？,很省钱,670039440,0,0,0,0,0,0,0,32
1676606552.5043097,224166609,115-NacosConfig测试环境简介,全年happy,484343422,0,0,0,0,0,0,0,83
1676606554.8011506,566681974,在体制内，懂得由上司交往你升迁会很！,公考干货君,473654149,4,0,0,38,58,1,7,1211
1676606558.1170175,309127675,如何做人人都喜欢的管理层？,AboutLife-海外职场,383452591,11,0,0,18,51,4,1,1536
1676606561.4190876,436749942,在B站听歌赚钱，昨天赚了1200+！适合不爱社交的人!零门槛人人可做。,zhanglianga66,3493107742017623,0,0,0,1,1,2,0,22
1676606564.7381313,609149151,抄作业🔥一个工具搞定微课！拿奖到手软！,马老师走哇走,250141938,31,0,0,420,169,7,45,1632
1676606568.0340889,524240611,在B站听歌赚钱，昨天赚了1200+！适合不爱社交的人!零门槛人人可做。,汤骨面n蝗,3493107773475685,0,0,0,0,0,1,1,26
1676606572.4569323,821737505,2月10日更新丨山东济宁人才引进、江苏旅游职业学院、常州工业职业技术学院、邯郸市肥乡区、双星集团、黄河农村商业银行,国招有岗,324821524,4,0,0,7,3,4,5,444
1676606574.7858036,779228747,白手起家难不难？必须强行破圈！,公务员干货,491307403,18,7,0,98,237,10,15,4593
1676606577.104815,694187019,Blender中制作低多边形数城堡,Blender最新教学站,350629248,0,0,0,17,10,0,0,545
1676606578.4185357,864203756,09.第二章第三节产品质量法,资料vBIGZ7620,3493094211193549,0,0,0,0,0,0,0,5
1676606579.7379165,991670499,2.12 排列三/五规律参考预测,排五解说员,3493116390673193,0,0,0,1,8,1,0,424
1676606582.1307147,694149403,2.12  排列五/三规律预测参考,坤哥讲解,3493092411837193,2,0,0,3,13,2,1,389
1676606583.5297465,566733354,08.基础标准化法,资料vBIGZ7620,3493094211193549,0,0,0,0,0,0,0,1
1676606584.85466,651739639,南方cass入门基（础视-）频教程-（有声）绘制等高线,bili_79986472416,3493116241775404,0,0,0,0,0,0,0,9
1676606587.1807196,906734842,Springboot+vue.js包头市大学生家教信息中介平台java毕业设计项目,计算机毕业设计2,1408176362,0,0,0,1,1,0,0,1
1676606587.4937527,778816866,英文面试：请分享一次你收到负面反馈的例子,金融搬砖狗_,520944410,4,0,0,26,20,0,1,438
1676606589.826067,906634799,加班与违法延长加班的主要区别,工人的诗,3493091602336736,2,0,0,2,20,2,0,108
1676606594.1943474,694180464,java毕业设计项目ssm学生过程性评价系统springboot+jsp,计算机毕业设计2,1408176362,0,0,0,0,0,0,0,1
1676606595.5675592,949184038,Excel漏号怎么批量重排,山竹Excel表格教学,670562659,15,1,0,70,129,2,9,1311
1676606597.886431,224195156,java毕业设计项目ssm学校招生系统,计算机毕业设计2,1408176362,0,0,0,0,0,0,0,0
1676606599.2173927,779234371,根据某字符提取指定内容left/mid嵌套find函数,pinna_juice,496750100,16,1,0,148,67,6,19,787
1676606602.5952463,991625542,防微杜渐 卸磨杀驴前 领导会有哪些小动作 #升职加薪 #张燚伟,张燚伟,690661734,2,0,0,20,34,0,4,1194
1676606605.924257,479148535,java毕业设计项目ssm陕理工图书馆管理系统springboot+jsp,计算机毕业设计2,1408176362,0,0,0,0,0,0,0,1
1676606608.3831866,436745014,java毕业设计项目ssm萨丁留学资讯网springboot+jsp,计算机毕业设计2,1408176362,0,0,0,0,0,0,0,1
1676606608.8472521,224191294,java毕业设计项目ssm网上报名系统springboot+jsp,计算机毕业设计2,1408176362,0,0,0,0,0,0,0,0
1676606612.1901777,524179844,java毕业设计项目ssm建设路小学读背兴趣任务管理系统springboot+jsp,计算机毕业设计2,1408176362,0,0,0,0,0,0,0,0
1676606612.4992566,394192091,互联网大厂阿里巴巴产品经理杭漂生活小半年总结，迟到的年度总结，经历过压力 平静的过程 23年也要顺顺利利 心想事成,交大贾玲学姐,34173734,7,0,0,34,58,10,5,2099
1676606616.8758595,224167164,java毕业设计项目ssm高校运动会管理网站springboot+jsp,计算机毕业设计2,1408176362,0,0,0,0,0,0,0,1
1676606618.2111769,566723141,别再问我数据分析师会不会被chatGPT取代了,不知渭河,1794815361,147,104,0,306,414,78,52,11336
1676606621.536014,351719802,05.基础第一章第二节,资料vBIGZ7620,3493094211193549,0,0,0,0,0,0,0,2
1676606622.9260616,481730112,CAD二次开发-11表格,闻人南131,2114059610,8,0,0,7,11,10,1,213
1676606625.196066,566673535,第8-2节：错误值#VALUE!出错原因及解决方法,李苹办公软件365,1327635114,0,0,0,0,0,0,0,19
1676606627.5087276,394169690,java毕业设计项目ssm辅导员考评管理系统springboot+jsp_09go2,计算机毕业设计2,1408176362,0,0,0,0,0,0,0,10
1676606629.8458655,651676121,拟写一份发言稿批改作业1,化龙池教育,1491579211,0,0,0,1,0,0,0,17
1676606634.1918194,481674332,02.23年基础前言_1,资料vBIGZ7620,3493094211193549,0,0,0,0,0,0,0,2
1676606634.5377822,821631055,java毕业设计项目ssm安家儿童福利院管理系统springboot+jsp_1zk4p,计算机毕业设计2,1408176362,0,0,0,0,0,0,0,3
1676606636.9377542,524220096,Power Query“四大邪术”之合并查询,龙行BI,340528659,15,0,0,27,17,6,1,464
1676606641.3294487,309171690,管理与法规68-公共行政学-行政体制和机构,flussee,239573834,0,0,0,0,1,1,0,3
1676606643.7118428,949182902,2000元以下监听音箱对比MIDIPLUS MI5ii M-AUDIO BX5 D3 普瑞声纳E4.5 香蕉猴Gibbon AIR,无界乐器,493633636,33,12,0,22,42,62,3,1601
1676606648.06351,436626654,程序员组建史上最强外包团队，从近200位程序员大佬中筛选最强悍的团队成员，承接各种软件开发项目,前端盼哥,473916120,15,1,0,68,254,60,17,30049
1676606650.441369,651691450,初级会计师,lyh1974,513930653,0,0,0,2,1,0,0,30
1676606653.8244247,609234058,前端面试：说一下Vue双向绑定原理。你应该这么说……,程序员Rita,1387097710,48,37,0,105,123,44,8,2759
1676606655.1483617,821696714,朋友们 你们喝过星巴克吗？,尚子仪,432352995,193,53,0,36,530,115,15,9280
1676606659.4813848,609244435,不会英语可以做外贸吗？,重返外贸的二胎妈妈,1537325953,12,0,0,15,61,10,2,1992
1676606663.9622173,436744844,熬大夜写的爆款被抄袭了！平台还给他推流！内容创作者能不能稍微讲点武德？,神奇的安妮,360633588,0,0,0,0,1,0,0,54
1676606667.3102324,609016092,黑帽seo收徒Google网站管理员工具推出新的抓取错误提示,黑帽seo收徒,494294801,0,0,0,1,0,0,0,19
1676606668.5813084,864166398,重庆金鳞灯光师培训班实践教室灯光秀作品,金鳞舞台技术,1785403883,0,0,0,0,0,0,1,64
1676606669.9264612,864154852,郑州金鳞灯光师培训班实践教室灯光秀作品,金鳞舞台技术,1785403883,0,0,0,0,0,0,2,53
1676606672.2837641,309199393,【blender】-环 切 的 秘 密 （解决建模大难题）,-麻辣二锅头,486805564,15,0,0,159,80,5,1,1771
1676606673.5990696,524193436,财务Python必须这么学，才能实现会计审计数字化转型！,徐猴猴财务编程,474997090,13,0,0,59,34,11,6,1391
1676606676.986947,906723908,内科护理学-消化系统解剖,二叔讲医考,1764495038,1,0,0,1,4,3,0,41
1676606679.322559,906652058,辽宁省考面试：各民族要像石榴籽那样紧紧抱在一起，谈谈你的理解,主考官叨面试,535068522,2,0,0,3,3,0,0,109
1676606681.6707006,779146720,手机自带图书，免费看遍全网图书，真香！,大号儿童246,496330702,0,0,0,0,0,0,0,30
1676606685.0208397,309211548,一键生成，原创动漫素材，新手也能每天500+？,鲸歌科技,492135046,0,0,0,2,3,5,1,142
1676606687.3737617,351718307,新手做小说推文，最应该选择那种形式咧?,小覃创业指南,1679480910,0,0,0,0,1,0,0,20
1676606690.766587,906639189,袁皓の中粮宣传单,武汉刁民袁皓,314818215,0,0,0,0,2,2,2,11
1676606694.1237068,436654182,#英语配音#英语口语练习#流利英语#英语学习,叮咚-婷婷,1311615678,0,0,0,0,1,0,0,81
1676606696.4484055,224224084,体制内这样工作，干的再好也白搭,星哥职场智慧,1147711583,0,1,0,15,10,0,1,318
1676606699.7926075,779023618,你的脸，没告诉你穿衣风格吗？,朱砚礼仪美学,2144845714,4,0,0,2,17,1,0,268
1676606702.125652,481742559,服装原型制版打板：翘臀裙子修正纸样设计,制版这里就能学会,457158807,0,0,0,0,2,1,0,24
1676606703.4805222,309199075,领导都被你震住的年轻干部金句,泳者斗恶龙,307904463,0,0,0,1,1,0,1,40
1676606706.8334563,736707833,韩语教学,小涵子韩语老师,1009877240,0,0,0,0,1,0,0,28
1676606710.1514454,694245947,OpenGL实例教程2023：02-2绘制点:代码实践,阿西拜编程,412587130,2,0,0,6,27,2,1,381
1676606710.4919055,224201129,有必要来培训机构吗？,给祖国添砖Java,207282964,6,0,0,2,10,24,0,1110
1676606713.8244495,736742234,河南省考面试题：领导发现某乡最困难的贫困户没在扶贫户中，怎么确保数据真实性？,主考官叨面试,535068522,19,4,0,86,152,11,4,10675
1676606716.1674278,694197506,"ppt动态可视化图表制作,精美PPT图表大全,各种样式任意..",大神PPT课堂,410947411,2,0,0,0,1,0,0,31
1676606716.493636,566726291,OpenGL实例教程2023：02-1绘制点:原理讲解,阿西拜编程,412587130,4,1,0,6,23,6,1,317
1676606719.832366,864211051,每天10分钟.面试90分（55）：永远吹响冲锋号,张阿姨助你上岸,3493092147595726,4,0,0,3,7,0,1,191
1676606721.155686,736736728,C++ QT 实战项目八 鹅和鸭子的故事 角色分类,一次上岸的小曲奇,356608602,2,0,0,0,1,0,0,25
1676606723.47916,436699182,打工富婆系列 我是如何将职场烂牌打成强势好牌的？,黑头发的Gina,434737428,2,1,0,4,14,2,1,242
1676606726.8641431,394214802,vlog|周末，但要参加班主任基本功笔试，这才是老师的真实生活,苜蓿老师,23568088,107,14,0,105,890,158,27,30852
1676606734.256999,949232588,没有高管背景，我怎么成为一名高管教练？,CC教练,383022204,0,0,0,0,0,0,0,86
1676606736.596763,694220831,UE5微教程-原神沙漠材质,某林叔叔,1514717,59,0,0,231,89,10,1,1417
1676606739.9219613,266678217,泰语交传翻译片段，感谢语言圈朋友的大力推荐和支持,泰语翻译泰占星师虫虫,1431471125,3,0,0,9,62,19,0,2021
1676606742.3198078,309228275,話し言葉、書き言葉一覧表（代表例）（商务日语、日语邮件、商务日语会话、職場日本語、日语写作、日语一对一）,ビジネスメール実践,506442985,40,0,0,168,132,6,17,1752
1676606743.611941,949225717,选择大于努力？25-40岁改变你人生的6个重大转折【姜Dorax小马宋】,姜Dora在此,16385920,4919,1071,0,10176,10453,398,1950,299421
1676606752.0016105,864230824,[考上教师编后才发现的事实]教师招聘/教师编制/考编/事业编/编制/教师招聘考试,真是要吐槽,3493135692859571,4,0,0,3,34,2,0,879
1676606757.4346142,436646640,感谢机械劝退师们: 理性思考，不迷茫。,在下小李呀_LYL,432834090,69,105,0,96,168,91,11,5898
1676606760.75463,949215020,现在还有很多人咨询我要不要报班学JAVA，先报上年纪跟学历吧,努力成为JAVA程序媛,1399015704,11,1,0,6,37,51,2,3159
1676606763.160123,991749799,ESTP职业规划之能量层级解析,驭爷,1943935971,0,1,0,1,6,0,3,86
1676606764.4955854,779151765,今天，我总结了6条关于直通车计划的感悟，分享给你,照顾酱,389838895,10,1,0,31,44,3,2,1290
1676606766.8416836,779173487,材料专业转行ic验证还有没有机会？材料应届生转行芯片验证，应该怎么做准备？大学生就业方向选择,小白蒋芯片研发工程师,48874464,12,0,0,15,17,17,2,1024
1676606770.1913288,694159587,情人节送礼物是确保普通人持续贫穷的一种方式,小驴的小号,1145608928,85,19,0,239,354,109,129,10965
1676606773.5430615,479202811,怎样提高员工的忠诚度,许林芳管理思维,1226380111,0,0,0,11,12,3,2,935
1676606775.876274,479197430,贵人吃饭时他说：菜点多了，吃不玩多浪费啊，你该怎么回答？,易老师说职场,1922021647,13,4,0,113,102,22,2,6834
1676606778.2221727,351682856,就业老师：可以，只要解决这2个问题,双门洞锴哥,129866811,59,164,0,426,604,81,15,19958
1676606781.5841546,991680029,辽宁省考面试：现在准备发展壮大木耳产业、形成产业链，怎么办？,主考官叨面试,535068522,2,0,0,3,3,1,0,74
1676606783.9560306,694226488,广州JAVA程序媛，入职第四天，同事安排了一个日志切面相关的bug，负责人安排了一个需求,小韭菜成长之路,1162631141,2,0,0,5,11,3,0,1241
1676606786.315959,609127828,失业后在B站无脑搬视频，一天收入1000+，零成本兼职，小白都可以做！,叮叮u,3493132341610979,2,0,0,15,16,29,30,104
1676606789.6759772,736747095,墨菲定律第一章突破旧有的思维方式，消除侥幸心理,学习中的小白在西安,3493116017380024,0,0,0,0,0,0,1,5
1676606793.0491455,224133445,PowerMILL曲面投影，投影面范围的问题,0烟熏鱼0,660620862,3,0,0,5,6,0,0,235
1676606794.377926,394006788,进了单位，还要不要考证、考职称或者读研？,老A讲晋升,1029508158,29,2,0,78,257,23,26,4479
1676606795.652198,351665756,企业文化公众号运营误区与优化方法,HR私享课,96158500,2,0,0,2,1,0,0,37
1676606798.9825413,524139718,失业后在B站无脑搬视频，一天收入1000+，零成本兼职，小白都可以做！,花落碟u,3493132337416985,2,1,0,17,17,28,30,94
1676606802.3377397,609174162,企业文化建设八大工程：08-价值观主题建设工程,HR私享课,96158500,0,0,0,2,0,0,0,15
