播放时长,标签个数,硬币数,弹幕数,收藏数,点赞数,评论数,分享数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,存留时长,标签平均每个视频订阅数,up在最热前500条评论的回复率,up在最热前500条评论的点赞率,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否原创_2,是否合作_1,有无简介_0,有无广告_1,弹幕模式_1.0,弹幕模式_2.0,弹幕模式_3.0,弹幕模式_4.0,标题样式_！,标题样式_？,24h播放增量
297,3,2060,132,5727,12993,441,377,5.0,60615.0,9.0,-0.1111111111111111,-0.1111111111111111,4.855775462962963,0.1416015441989468,0.0,0.0,1.7396449704142012,13.6094674556213,0,0,1,0,1,0,0,0,0,0,50815.0
837,7,893,601,1539,22217,188,220,5.0,24207.0,52.0,-0.0192307692307692,-0.0192307692307692,4.8566666666666665,0.0691637810246288,0.0,0.0,0.5390625,11.6484375,0,0,1,0,0,0,0,0,0,0,34820.0
63,11,5689,166,5410,12701,398,2148,6.0,36262.0,117.0,-0.0085470085470085,-0.0085470085470085,4.864606481481482,2.0445484697164664,0.0,0.0,0.4389438943894389,11.141914191419142,0,0,0,0,0,0,1,0,0,0,17275.0
181,7,1001,1248,4081,45906,2344,1955,4.0,183.0,36.0,-0.0277777777777777,-0.0277777777777777,4.86474537037037,0.1070544477756645,0.0,0.0,3.25250501002004,67.19038076152304,0,0,1,0,1,0,0,0,0,0,78414.0
421,8,2656,1511,12499,60770,1427,13218,5.0,7628.0,213.0,-0.0046948356807511,-0.0046948356807511,4.877824074074074,0.5685878897930818,0.0,0.0,1.192384769539078,45.985971943887776,0,0,0,0,1,0,0,0,0,1,92702.0
106,9,19950,540,6470,97904,459,1441,6.0,348741.0,29.0,-0.0344827586206896,-0.0344827586206896,4.880520833333334,0.8965454459631685,0.0,0.0,0.2473684210526315,28.56842105263157,0,0,0,0,1,0,0,0,1,0,25339.0
72,6,1723,325,2756,118304,320,475,6.0,2006043.0,255.0,-0.0039215686274509,-0.0039215686274509,4.891516203703704,0.1016136533866291,0.0,0.0,0.3463035019455253,66.03891050583658,0,0,1,0,0,0,0,1,0,0,80247.0
64,3,550,308,1304,42709,650,1147,6.0,1418448.0,169.0,-0.0059171597633136,-0.0059171597633136,4.894907407407407,0.1460683407115617,0.0,0.0,0.9539641943734016,30.345268542199488,0,0,1,0,0,0,1,0,1,0,32171.0
422,7,11411,1759,21749,46565,913,8029,6.0,2614.0,60.0,-0.0166666666666666,-0.0166666666666666,4.896944444444444,0.0086314661586999,0.0,0.0,0.8416833667334669,51.01803607214429,0,0,0,0,0,0,1,0,0,0,42356.0
197,10,3552,117,6828,13421,272,2069,5.0,374.0,6.0,-0.1666666666666666,-0.1666666666666666,4.8984606481481485,0.2052217079066703,0.0,0.0,0.4213197969543147,24.421319796954315,0,0,0,0,0,0,0,1,0,0,14556.0
216,11,10029,537,8919,65120,832,3092,6.0,53960.0,35.0,-0.0285714285714285,-0.0285714285714285,4.901597222222223,1.1295537641513589,0.0,0.0,0.282565130260521,13.527054108216433,0,0,0,0,1,0,0,0,0,0,35438.0
200,10,10340,306,7693,40205,1318,2888,6.0,302490.0,266.0,-0.0037593984962406,-0.0037593984962406,4.903460648148148,0.5889482849741382,0.0,0.0,0.676,33.324,0,0,0,0,1,0,0,0,1,0,37345.0
116,5,1545,50,10315,12055,190,336,6.0,11039.0,11.0,-0.0909090909090909,-0.0909090909090909,4.918807870370371,0.5869458684217128,0.0,0.0,0.3893805309734513,27.17699115044248,0,0,0,0,0,0,0,0,0,0,21373.0
94,7,3294,670,8684,80120,668,3059,6.0,664894.0,172.0,-0.005813953488372,-0.005813953488372,4.934710648148148,2.050081771937712,0.0,0.0,0.4476386036960985,34.125256673511295,0,0,0,0,0,0,0,1,0,0,196352.0
233,10,1929,546,7250,31709,713,3115,5.0,29294.0,869.0,-0.001150747986191,-0.001150747986191,4.9384375,0.0256410256410256,0.0,0.0,0.3687374749498998,10.054108216432866,1,0,0,0,0,0,0,0,1,0,19874.0
98,12,428,615,1753,43833,321,121,6.0,36913.0,384.0,-0.0026041666666666,-0.0026041666666666,4.939837962962963,0.4157986443407496,0.0,0.0,1.0114285714285711,194.93142857142857,0,0,0,0,1,0,0,0,0,0,50312.0
225,10,6841,295,2673,15658,121,647,5.0,55289.0,38.0,-0.0263157894736842,-0.0263157894736842,4.946226851851852,0.1072944069551217,0.0,0.0,0.8055555555555556,31.80555555555556,0,0,0,0,0,0,0,0,0,0,28023.0
134,6,10851,218,11511,84237,746,1254,3.0,20839.0,12.0,-0.0833333333333333,-0.0833333333333333,4.947824074074074,0.3688828357161041,0.0,0.0,0.7770562770562771,15.069264069264069,0,0,1,0,0,0,0,0,0,0,48510.0
64,3,7777,1364,5652,190938,1597,2462,6.0,992567.0,217.0,-0.0046082949308755,-0.0046082949308755,4.95738425925926,0.0003045202220459,0.0,0.0,0.7995991983967936,54.40480961923848,0,0,1,0,0,0,0,0,0,0,70959.0
157,4,1368,1239,3764,30335,606,1166,3.0,1457.0,29.0,-0.0344827586206896,-0.0344827586206896,4.958356481481482,2.0344400927324457,0.0,0.0,0.5158924205378973,20.35452322738386,0,0,0,0,0,0,0,0,0,0,108993.0
72,6,3243,255,8947,74771,1174,2051,6.0,227607.0,165.0,-0.006060606060606,-0.006060606060606,4.961678240740741,1.1658205053102049,0.0,0.0,1.574,48.438,0,0,1,0,0,0,0,0,1,0,50041.0
111,10,8726,766,5571,32818,481,8664,6.0,250642.0,297.0,-0.0033670033670033,-0.0033670033670033,4.961967592592592,2.050081771937712,0.0,0.0,0.4676470588235294,18.44705882352941,0,0,0,0,0,0,0,0,0,1,33179.0
1047,9,58803,7422,27715,203348,3790,2355,6.0,18306213.0,458.0,-0.0021834061135371,-0.0021834061135371,4.976481481481481,1.0045911745619729,0.0,0.0,1.486,69.626,0,0,0,0,0,0,0,1,0,0,65479.0
124,11,1996,996,7796,54217,4258,24096,6.0,9496.0,14.0,-0.0714285714285714,-0.0714285714285714,4.980451388888889,0.3731196270321911,0.0,0.0,5.552,132.328,0,0,0,0,0,0,1,0,0,0,111404.0
721,11,6369,2542,2511,36217,560,1745,6.0,3460670.0,1386.0,-0.0007215007215007,-0.0007215007215007,4.98494212962963,0.3800536750064929,0.0,0.0,0.8430769230769231,18.44923076923077,0,0,0,0,0,0,1,0,1,0,29984.0
228,12,20843,4299,12845,83518,3019,27075,6.0,854488.0,862.0,-0.0011600928074245,-0.0011600928074245,4.990520833333333,0.377914790924489,0.0,0.0,1.384,175.01,0,0,0,0,0,0,0,0,0,0,53187.0
1165,9,1415,1327,3451,22338,1160,846,6.0,409600.0,193.0,-0.005181347150259,-0.005181347150259,4.997974537037037,0.2559059199905209,0.0,0.0,1.1002004008016033,22.5811623246493,0,0,0,0,0,1,0,0,0,0,62861.0
91,6,62826,80496,61664,473231,12160,55338,2.0,251094.0,3.0,-0.3333333333333333,-0.3333333333333333,4.998518518518519,0.496955771440108,0.0,0.0,5.935871743486974,738.6633266533066,0,0,0,0,0,0,0,0,1,0,212473.0
65,6,5974,499,2809,37448,1765,531,2.0,655.0,32.0,-0.03125,-0.03125,4.999560185185185,0.0127852893455922,0.0,0.0,1.604,50.182,0,0,1,0,0,0,1,0,0,0,83764.0
781,4,4992,1327,4804,30865,1590,1960,4.0,32834.0,7.0,-0.1428571428571428,-0.1428571428571428,5.025891203703703,0.1255079979522836,0.0,0.0,0.66,35.284,0,0,0,0,0,0,0,1,1,0,35075.0
113,2,5449,584,3434,78021,603,5488,6.0,909570.0,268.0,-0.003731343283582,-0.003731343283582,5.028055555555556,0.0001011997958655,0.0,0.0,0.228,47.554,0,0,1,0,1,0,0,0,0,0,32854.0
798,9,31848,1272,13685,68050,793,278,6.0,511355.0,143.0,-0.0069930069930069,-0.0069930069930069,5.0285416666666665,0.1356650363426397,0.0,0.0,0.9072164948453608,8.768041237113403,0,0,0,0,0,0,1,0,1,0,102160.0
608,3,513,1297,959,3978,4494,6464,3.0,316.0,27.0,-0.037037037037037,-0.037037037037037,5.030601851851852,0.024709207344965,0.0,0.0,4.862,27.15,0,0,1,0,0,0,0,1,0,1,23933.0
322,9,6477,3259,4712,76399,1031,4631,6.0,432731.0,25.0,-0.04,-0.04,5.031967592592593,0.2174547519528799,0.0,0.0,0.728,49.336,0,0,0,0,0,0,1,0,0,0,28533.0
75,9,7899,150,11311,24761,235,1912,6.0,10963.0,26.0,-0.0384615384615384,-0.0384615384615384,5.032581018518519,0.6188535472097306,0.0,0.0,0.1435643564356435,7.613861386138613,0,1,0,0,1,0,0,0,0,0,24415.0
140,4,1296,1146,1482,41492,576,164,6.0,969113.0,309.0,-0.0032362459546925,-0.0032362459546925,5.0330208333333335,0.3731196270321911,0.0,0.0,0.5742574257425742,5.518151815181518,0,0,0,0,0,0,0,0,0,0,35796.0
63,7,758,137,940,46620,254,227,6.0,394389.0,218.0,-0.0045871559633027,-0.0045871559633027,5.033680555555556,0.0262091208132201,0.0,0.0,0.3967391304347826,43.59239130434783,0,0,1,0,0,0,0,0,0,0,30750.0
175,7,9312,1839,10031,33520,2547,12785,6.0,2761.0,23.0,-0.0434782608695652,-0.0434782608695652,5.0337962962962965,0.0325116276324487,0.0,0.0,2.597194388777555,47.9498997995992,0,0,0,0,0,0,0,0,0,0,23072.0
152,7,12133,947,2959,47754,1422,699,6.0,112361.0,381.0,-0.0026246719160104,-0.0026246719160104,5.037928240740741,0.1403758253354941,0.0,0.0,1.768,125.55,0,0,0,0,0,0,0,0,0,1,209846.0
94,6,3403,939,17826,99245,536,2174,6.0,201618.0,199.0,-0.0050251256281407,-0.0050251256281407,5.039780092592593,0.2731305449936628,0.0,0.0,0.4300518134715025,35.056994818652846,0,0,0,0,0,0,0,0,0,0,87411.0
102,8,4226,191,12668,19926,571,728,6.0,467736.0,232.0,-0.0043103448275862,-0.0043103448275862,5.04412037037037,1.1301446092025371,0.0,0.0,0.559610705596107,2.9148418491484187,0,0,0,0,1,0,0,0,1,0,62756.0
215,9,1852,1109,12954,33571,481,145,2.0,2101.0,55.0,-0.0181818181818181,-0.0181818181818181,5.045185185185185,0.026276183983579,0.0,0.0,2.198717948717949,33.31410256410256,0,0,0,0,0,0,0,0,0,0,39331.0
146,3,4621,320,56694,15427,191,163,2.0,5218.0,3.0,-0.3333333333333333,-0.3333333333333333,5.047418981481481,0.1671232812442575,0.0,0.0,0.6890756302521008,0.6890756302521008,0,0,0,0,1,0,0,0,0,0,245528.0
194,5,1368,650,2325,14597,697,31,2.0,4003.0,17.0,-0.0588235294117647,-0.0588235294117647,5.050127314814815,0.1665480630382613,0.0,0.0,1.0,1.6073446327683616,0,0,0,0,1,0,0,0,1,0,9601.0
196,9,12694,251,6153,29313,1078,1866,6.0,2895529.0,79.0,-0.0126582278481012,-0.0126582278481012,5.052789351851852,0.3871323018871538,0.0,0.0,0.986,14.754,0,0,0,0,0,0,0,1,0,0,24361.0
71,11,3335,265,5267,31037,470,3876,6.0,1497.0,36.0,-0.0277777777777777,-0.0277777777777777,5.05625,0.6777966629472975,0.0,0.0,0.549520766773163,39.55591054313099,0,0,0,0,0,0,0,1,0,0,61166.0
348,11,10515,5892,3714,67046,2022,609,6.0,1337796.0,136.0,-0.0073529411764705,-0.0073529411764705,5.059328703703704,0.3599788412471217,0.0,0.0,2.174,105.11,0,0,0,0,0,0,0,0,0,0,30637.0
72,1,11665,651,12828,72208,965,19573,4.0,615.0,2.0,-0.5,-0.5,5.060983796296297,0.0,0.0,0.0,0.6653306613226453,74.78156312625251,0,0,1,0,1,0,0,0,0,0,172594.0
64,8,446,259,2279,28395,632,3739,3.0,15469.0,106.0,-0.0094339622641509,-0.0094339622641509,5.061458333333333,0.9553626669578192,0.0,0.0,0.6527093596059114,28.43103448275862,0,0,1,0,0,0,0,0,1,0,96157.0
588,10,11905,1269,16388,35438,816,2662,6.0,56537.0,9.0,-0.1111111111111111,-0.1111111111111111,5.064652777777778,0.7599154026054944,0.0,0.0,0.8183673469387756,8.66326530612245,0,0,0,0,0,0,0,1,0,0,11281.0
295,13,5596,1871,2766,58046,1232,3060,6.0,935686.0,80.0,-0.0125,-0.0125,5.066805555555556,0.3871323018871538,0.0,0.0,0.4549098196392785,25.54709418837676,0,0,0,0,0,0,0,1,0,0,49818.0
358,7,14975,920,7985,20217,827,409,6.0,130740.0,120.0,-0.0083333333333333,-0.0083333333333333,5.067314814814814,0.1077995969758265,0.0,0.0,1.6337209302325582,5.729651162790698,0,0,0,0,1,0,0,0,0,1,27619.0
1062,8,18823,2372,23081,39153,1794,5503,4.0,32159.0,18.0,-0.0555555555555555,-0.0555555555555555,5.06875,0.3739883761147122,0.0,0.0,1.914,60.384,0,0,0,0,0,0,0,0,1,0,36315.0
71,8,3095,213,15334,33175,351,908,6.0,698633.0,299.0,-0.0033444816053511,-0.0033444816053511,5.070949074074074,1.130392452220173,0.0,0.0,0.6083916083916084,3.503496503496504,0,0,1,0,1,0,0,0,0,0,51772.0
573,10,20724,1595,9006,37287,539,1279,6.0,864197.0,253.0,-0.0039525691699604,-0.0039525691699604,5.071909722222222,10.906906521040796,0.0,0.0,0.1338199513381995,6.970802919708029,0,0,1,0,0,0,1,0,0,0,12271.0
732,9,4950,3661,2344,28470,1561,334,6.0,344501.0,69.0,-0.0144927536231884,-0.0144927536231884,5.080208333333333,0.2633297482724927,0.0,0.0,2.666,20.556,0,0,1,0,0,0,0,0,1,0,44266.0
395,8,6432,2002,4868,49941,826,885,6.0,2313275.0,231.0,-0.0043290043290043,-0.0043290043290043,5.080590277777778,0.3741564926086834,0.0,0.0,0.9724137931034482,41.06436781609195,0,0,0,0,1,0,0,0,0,1,31896.0
566,6,35858,3048,12471,100746,1742,3234,6.0,255492.0,7.0,-0.1428571428571428,-0.1428571428571428,5.088564814814815,0.3741564926086834,0.0,0.0,1.562,41.026,0,0,0,0,0,0,1,0,1,0,30844.0
199,7,5531,796,5470,26328,368,4704,6.0,6667.0,40.0,-0.025,-0.025,5.090949074074074,0.157334527051392,0.0,0.0,0.4810606060606061,43.60984848484848,0,0,1,0,0,0,0,0,0,0,19076.0
108,11,74431,2772,30860,337990,8103,66351,6.0,7907076.0,528.0,-0.0018939393939393,-0.0018939393939393,5.091273148148148,0.2810748670786032,0.0,0.0,4.638,502.326,0,0,0,0,0,0,0,0,0,0,147152.0
94,7,3162,589,2958,126276,351,452,6.0,1116566.0,145.0,-0.0068965517241379,-0.0068965517241379,5.095127314814815,0.1016312303274892,0.0,0.0,0.2903225806451613,57.8494623655914,0,0,1,0,0,0,0,0,0,0,46937.0
385,12,29982,8561,8011,149439,1997,1354,6.0,7887216.0,631.0,-0.0015847860538827,-0.0015847860538827,5.100520833333333,0.496955771440108,0.0,0.0,0.5390781563126252,19.75951903807616,0,0,0,0,0,0,1,0,0,0,46831.0
689,11,109929,21254,120997,534625,5488,16415,6.0,758615.0,477.0,-0.0020964360587002,-0.0020964360587002,5.100625,0.193780202063473,0.0,0.0,2.280561122244489,82.24448897795591,0,0,0,0,0,0,1,0,0,1,313348.0
72,10,1093,169,1591,14340,394,2481,6.0,472.0,34.0,-0.0294117647058823,-0.0294117647058823,5.101689814814815,0.3859894962998328,0.0,0.0,0.4098939929328622,26.48763250883392,0,0,0,0,0,0,0,0,0,0,32897.0
112,10,2803,254,18311,50581,591,9708,6.0,43471.0,61.0,-0.0163934426229508,-0.0163934426229508,5.101875,0.1984632154055254,0.0,0.0,1.1503496503496504,11.898601398601398,0,0,0,0,1,0,0,0,0,0,70690.0
75,10,26102,448,28923,127793,1557,18894,6.0,1548168.0,235.0,-0.0042553191489361,-0.0042553191489361,5.109259259259259,2.050081771937712,0.0,0.0,1.546,82.402,0,1,0,0,0,0,0,1,0,0,196247.0
324,9,6446,2632,11157,65896,1757,1896,6.0,260334.0,170.0,-0.0058823529411764,-0.0058823529411764,5.110625,0.1699748466998728,0.0,0.0,1.7274549098196392,26.851703406813627,0,0,0,0,0,0,0,0,0,0,96689.0
164,11,27131,3423,25327,115508,1622,17612,6.0,60794.0,59.0,-0.0169491525423728,-0.0169491525423728,5.114236111111111,0.1819160387513455,0.0,0.0,1.498997995991984,163.7374749498998,0,0,1,0,0,0,0,0,0,0,145878.0
149,10,4847,697,8888,87904,673,2933,6.0,36384.0,96.0,-0.0104166666666666,-0.0104166666666666,5.1229050925925925,2.050081771937712,0.0,0.0,0.5735930735930735,49.46320346320346,0,0,0,0,0,0,0,0,0,0,139677.0
165,9,2159,1220,2608,53547,792,2458,6.0,728414.0,126.0,-0.0079365079365079,-0.0079365079365079,5.12494212962963,0.4796470110975888,0.0,0.0,0.438,49.028,0,0,0,0,0,0,0,0,0,1,31271.0
139,5,7048,643,16852,54719,454,3391,6.0,70748.0,16.0,-0.0625,-0.0625,5.127928240740741,1.576271186440678,0.0,0.0,0.2225130890052356,43.55235602094241,0,0,1,0,0,0,1,0,0,0,33840.0
68,7,246,159,1477,26208,133,119,6.0,281587.0,27.0,-0.037037037037037,-0.037037037037037,5.146319444444444,0.0281418218510153,0.0,0.0,0.5053763440860215,43.30107526881721,0,0,0,0,1,0,0,0,0,0,21039.0
73,11,1320,337,1277,48312,665,142,6.0,675921.0,67.0,-0.0149253731343283,-0.0149253731343283,5.150763888888889,0.3736604466341063,0.0,0.0,0.8110236220472441,15.036745406824148,0,0,1,0,0,0,0,0,0,1,12831.0
99,10,3584,182,4333,21982,186,376,6.0,31345.0,72.0,-0.0138888888888888,-0.0138888888888888,5.151319444444445,0.5867744758971633,0.0,0.0,0.6226415094339622,9.056603773584904,0,0,0,0,0,0,0,1,1,0,40108.0
78,10,27542,1527,31059,215201,1639,52741,6.0,742764.0,59.0,-0.0169491525423728,-0.0169491525423728,5.170810185185185,2.050081771937712,0.0,0.0,0.698,121.624,0,0,0,0,0,0,0,0,0,0,313632.0
78,11,20904,420,30218,86902,763,2809,6.0,768281.0,41.0,-0.024390243902439,-0.024390243902439,5.17224537037037,0.5877868223418979,0.0,0.0,0.4448897795591182,7.8537074148296595,0,0,0,0,0,0,0,1,0,0,62868.0
128,9,5163,243,2249,158426,959,108,6.0,353958.0,519.0,-0.001926782273603,-0.001926782273603,5.174236111111111,0.2112407320993415,0.0,0.0,0.516,20.236,0,0,1,0,1,0,0,0,1,0,40252.0
766,6,39387,4611,13394,122822,5488,6038,6.0,1095663.0,150.0,-0.0066666666666666,-0.0066666666666666,5.176840277777778,0.0091508347818795,0.0,0.0,1.894,184.01,0,0,1,0,0,0,0,1,1,0,33108.0
86,3,14426,926,163521,289821,1803,13001,6.0,209424.0,313.0,-0.0031948881789137,-0.0031948881789137,5.1825578703703705,0.2128920895371052,0.0,0.0,1.672,80.122,0,0,0,0,0,0,0,0,0,1,175705.0
141,6,8688,3222,43472,339668,3297,16928,6.0,707455.0,121.0,-0.0082644628099173,-0.0082644628099173,5.1974884259259255,0.1018343079901029,0.0,0.0,2.532,153.408,0,0,0,0,0,0,0,0,0,0,197295.0
396,11,14236,2556,10091,105274,1206,1774,6.0,3576523.0,210.0,-0.0047619047619047,-0.0047619047619047,5.224965277777778,0.5214559299098644,0.0,0.0,1.694,47.514,0,0,0,0,0,0,0,0,1,0,56893.0
149,9,1861,445,3645,26145,207,2181,6.0,105235.0,52.0,-0.0192307692307692,-0.0192307692307692,5.226087962962963,0.320998669514992,0.0,0.0,0.7096774193548387,17.612903225806452,0,0,1,0,1,0,0,0,1,0,48979.0
121,12,7458,409,10206,51107,651,12765,6.0,8635.0,13.0,-0.0769230769230769,-0.0769230769230769,5.236840277777778,0.2254754038798134,0.0,0.0,0.25,18.78,0,0,0,0,0,0,1,0,1,0,113029.0
225,11,2202,156,6086,12215,195,1333,6.0,173292.0,185.0,-0.0054054054054054,-0.0054054054054054,5.242106481481481,0.1015592981658109,0.0,0.0,0.9245283018867924,12.31132075471698,0,0,0,0,0,0,1,0,0,0,30620.0
217,11,30962,781,17230,37633,861,10383,6.0,21123.0,31.0,-0.032258064516129,-0.032258064516129,5.246944444444445,0.2520310865164309,0.0,0.0,0.3827655310621242,11.340681362725451,0,0,1,0,0,0,1,0,0,0,51566.0
91,9,16266,1070,9846,154504,1317,4616,6.0,3858271.0,160.0,-0.00625,-0.00625,5.279872685185185,1.1316095357554043,0.0,0.0,0.518,55.088,0,0,0,0,0,0,0,0,1,0,100289.0
246,10,8073,477,7870,25695,397,676,6.0,742621.0,105.0,-0.0095238095238095,-0.0095238095238095,5.292164351851852,4.486600221483942,0.0,0.0,1.2048780487804878,24.819512195121952,0,0,0,0,0,0,1,0,0,0,43743.0
254,3,2389,535,4664,11077,806,2925,0.0,142.0,6.0,-0.1666666666666666,-0.1666666666666666,5.300092592592593,0.0509885208798686,0.0,0.0,0.9401330376940134,15.17960088691796,1,0,1,0,0,0,0,0,1,0,37694.0
101,6,348,177,1715,17808,361,171,5.0,6033.0,39.0,-0.0256410256410256,-0.0256410256410256,5.308275462962963,0.1404032003670672,0.0,0.0,0.6147186147186147,82.67532467532467,0,0,1,0,0,0,0,0,0,0,77156.0
83,11,5654,1278,11237,101822,2060,2222,6.0,10492.0,9.0,-0.1111111111111111,-0.1111111111111111,5.348148148148148,0.6316546762589929,0.0,0.0,2.150300601202405,105.4809619238477,0,0,0,1,0,0,0,0,0,0,30395.0
116,8,67703,4071,83966,237464,10473,34837,2.0,45298.0,1.0,-1.0,-1.0,5.394456018518518,1.05420982910554,0.0,0.0,6.521042084168337,214.6733466933868,0,1,0,0,1,0,0,0,0,0,28640.0
445,5,1141,813,1954,40533,672,1081,6.0,153609.0,145.0,-0.0068965517241379,-0.0068965517241379,5.424409722222222,0.3692767216605452,0.0,0.0,1.1661721068249258,21.04154302670624,0,0,0,0,0,0,0,0,0,0,12384.0
151,6,22025,997,21042,91541,1813,8368,6.0,66762.0,68.0,-0.0147058823529411,-0.0147058823529411,5.427893518518519,2.050081771937712,0.0,0.0,0.7454909819639278,40.63326653306613,0,0,0,0,0,0,0,1,0,0,69758.0
102,12,61659,2786,37800,168371,2311,91237,6.0,250642.0,297.0,-0.0033670033670033,-0.0033670033670033,5.43375,0.2059516163562406,0.0,0.0,0.598,81.382,0,0,0,0,0,0,0,0,0,1,77373.0
92,11,423,494,1898,22238,980,187,5.0,7669.0,4.0,-0.25,-0.25,5.498206018518519,0.7570104160747615,0.0,0.0,0.6112224448897795,13.158316633266534,0,0,0,0,0,0,0,1,0,0,33179.0
62,8,843,568,9896,53216,759,15495,5.0,1063.0,5.0,-0.2,-0.2,5.506296296296297,0.5188931029638995,0.0,0.0,0.408,46.472,1,0,0,0,0,0,0,0,0,0,60277.0
90,10,3736,602,6395,49125,419,4789,6.0,142585.0,155.0,-0.0064516129032258,-0.0064516129032258,5.518217592592593,2.0445484697164664,0.0,0.0,0.4361702127659574,46.184397163120565,0,0,0,0,0,0,0,0,1,0,48888.0
94,9,2851,260,1692,53625,801,2234,6.0,7113.0,107.0,-0.0093457943925233,-0.0093457943925233,5.58074074074074,0.0160094690848649,0.0,0.0,0.7633928571428571,26.388392857142858,0,0,0,0,0,0,0,0,0,0,35969.0
115,12,9052,311,18670,44217,1895,8885,3.0,1683.0,8.0,-0.125,-0.125,5.587905092592592,2.470411461617556,0.0,0.0,1.6412825651302605,38.813627254509015,0,0,0,0,1,0,0,0,0,0,17137.0
129,8,6595,234,13083,31741,229,380,5.0,7611.0,24.0,-0.0416666666666666,-0.0416666666666666,5.592256944444444,0.5863220798134768,0.0,0.0,0.5686274509803921,5.758169934640523,0,0,0,0,0,0,0,1,1,0,37738.0
212,11,10876,777,14263,31596,570,757,6.0,136047.0,128.0,-0.0078125,-0.0078125,5.593923611111111,0.6182142353443902,0.0,0.0,0.9534883720930232,21.6046511627907,0,0,0,0,0,0,1,0,0,0,20037.0
262,11,11097,463,8797,23660,627,4661,6.0,940.0,9.0,-0.1111111111111111,-0.1111111111111111,5.609108796296296,0.5927541589648798,0.0,0.0,0.254,16.882,0,0,0,0,0,0,0,0,0,0,242360.0
237,5,92470,2386,9876,184028,1502,788,2.0,46530.0,4.0,-0.25,-0.25,5.631180555555556,0.3213649787410699,0.0,0.0,1.232,38.676,0,0,1,0,0,0,0,0,0,0,42558.0
982,10,1714,674,1795,8179,316,410,6.0,61680.0,113.0,-0.0088495575221238,-0.0088495575221238,5.645011574074074,0.262953388335764,0.0,0.0,0.4975124378109453,16.0,0,0,0,0,1,0,0,0,0,1,30872.0
588,10,5275,2112,3682,10764,458,671,6.0,582439.0,63.0,-0.0158730158730158,-0.0158730158730158,5.654652777777778,1.1130010971503743,0.0,0.0,0.4064327485380117,5.494152046783626,0,0,0,0,0,0,0,1,0,0,17897.0
217,7,695,739,2752,18485,1564,12430,5.0,368.0,15.0,-0.0666666666666666,-0.0666666666666666,5.671030092592592,0.0586367339465276,0.0,0.0,1.7394789579158316,31.857715430861724,0,0,0,0,1,0,0,0,1,0,28620.0
204,9,3713,247,3913,51898,1141,893,6.0,136.0,13.0,-0.0769230769230769,-0.0769230769230769,5.6768171296296295,0.810910232829393,0.0,0.0,0.5711422845691383,16.637274549098198,0,0,1,0,1,0,0,0,1,0,44161.0
179,7,2879,280,4572,43899,510,1424,4.0,17864.0,68.0,-0.0147058823529411,-0.0147058823529411,5.677060185185185,0.1016312303274892,0.0,0.0,0.3854166666666667,28.84375,0,0,1,0,0,0,1,0,0,0,16818.0
311,8,1299,749,17739,20911,130,416,6.0,329278.0,543.0,-0.001841620626151,-0.001841620626151,5.684351851851852,0.1016312303274892,0.0,0.0,0.2783505154639175,2.2577319587628866,0,0,0,0,0,0,0,1,1,0,86171.0
331,10,2473,2962,3298,28500,1259,10815,6.0,238892.0,109.0,-0.0091743119266055,-0.0091743119266055,5.6876388888888885,0.0290135396518375,0.0,0.0,0.9559118236472944,66.0561122244489,0,0,1,0,0,0,0,0,0,1,45811.0
97,6,98,1030,841,29773,2653,123,6.0,143645.0,100.0,-0.01,-0.01,5.690358796296296,0.1992488651920167,0.0,0.0,3.4509018036072145,35.480961923847694,0,0,0,0,0,0,0,0,0,0,72530.0
240,11,2675,138,2881,6710,206,205,6.0,11257.0,78.0,-0.0128205128205128,-0.0128205128205128,5.702060185185185,1.161676288474769,0.0,0.0,0.5323741007194245,18.16546762589928,0,0,0,0,0,0,1,0,0,0,13295.0
67,4,2232,144,3656,33321,424,67,2.0,12374.0,1.0,-1.0,-1.0,5.711898148148149,0.0022133157863252,0.0,0.0,0.264367816091954,6.738505747126437,0,0,0,0,0,0,1,0,0,0,89510.0
157,7,339,305,11094,32372,253,74,6.0,269005.0,360.0,-0.0027777777777777,-0.0027777777777777,5.715648148148148,0.4105945926813009,0.0,0.0,1.7727272727272727,21.73636363636364,0,0,1,0,1,0,0,0,0,1,301900.0
237,6,53586,2129,3654,43356,4285,202,6.0,324914.0,349.0,-0.0028653295128939,-0.0028653295128939,5.716851851851852,7.820622801750021,0.0,0.0,4.797595190380761,76.72545090180361,0,0,1,0,1,0,0,0,1,0,61452.0
276,12,771,2992,5844,22071,1396,195,6.0,1525.0,75.0,-0.0133333333333333,-0.0133333333333333,5.733587962962963,0.1015342260955176,0.0,0.0,1.43687374749499,17.521042084168336,0,0,0,0,0,0,0,0,0,0,45063.0
310,10,1505,369,4929,15369,401,505,5.0,3127.0,17.0,-0.0588235294117647,-0.0588235294117647,5.746041666666667,1.211399007675671,0.0,0.0,3.111111111111111,64.41025641025641,0,0,0,0,1,0,0,0,0,0,257920.0
81,4,365,116,900,4032,348,3645,5.0,118.0,10.0,-0.1,-0.1,5.750798611111111,0.0189086424583305,0.0,0.0,0.3409090909090909,5.140151515151516,0,0,0,0,0,1,0,0,0,0,41576.0
